    EventNumber         parName  parEnergy (MeV)        parWeight       pos_x (cm)       pos_y (cm)       pos_z (cm)               ux               uy               uz
         235589           gamma           1.1266      0.000100075       0.00364864       0.00490397         0.232733         0.739934         0.464362         0.486689
         235589           gamma         0.585669      0.000100075       0.00364864       0.00490397         0.232733       -0.0723839         0.285958        -0.955504
         236051         neutron           1.4657      0.000104065        0.0105331      -0.00568231        -0.637263         0.605092        -0.423354        -0.674266
         236051         neutron          1.65221      0.000104065        0.0105331      -0.00568231        -0.637263        0.0119179        -0.514616        -0.857338
         236051         neutron          1.37183      0.000104065        0.0105331      -0.00568231        -0.637263        -0.718831         0.103476        -0.687441
         237802         neutron          2.87588      1.68948e-08       -0.0242515       0.00981028         0.909356        -0.676413         0.258575         0.689641
         237957         neutron          2.57896      0.000120818      -0.00523744        0.0247159       0.00977662         0.716522         0.553858         0.424072
         238604         neutron           1.5938      0.000103994       0.00792684       -0.0217253        -0.716695        -0.758655        -0.205287        -0.618303
         238604         neutron         0.508768      0.000103994       0.00792684       -0.0217253        -0.716695        -0.900704         0.204998         0.383024
         238604           gamma         0.310741      0.000103994       0.00792684       -0.0217253        -0.716695        -0.916558        -0.382821         0.115626
         238694         neutron          0.38723      0.000106943       0.00920958       -0.0183887         0.282629         0.906958         0.231874        -0.351656
         238694         neutron         0.151382      0.000106943       0.00920958       -0.0183887         0.282629         0.546885           0.1551         0.822715
